     -146.338,     -74.7223,      131.247,     -79.1470,     -169.774,     -79.4152,      86.1172,     -79.7130,      0.00000,      0.00000
     -145.493,     -74.8377,      131.158,     -79.3964,     -168.828,     -79.5964,      84.8659,     -79.8276,      0.00000,      0.00000
     -144.636,     -74.9499,      131.065,     -79.6459,     -167.850,     -79.7748,      83.5870,     -79.9373,      0.00000,      0.00000
     -143.766,     -75.0588,      130.968,     -79.8952,     -166.837,     -79.9501,      82.2809,     -80.0419,      0.00000,      0.00000
     -142.884,     -75.1644,      130.866,     -80.1446,     -165.789,     -80.1222,      80.9479,     -80.1414,      0.00000,      0.00000
     -141.990,     -75.2666,      130.759,     -80.3940,     -164.705,     -80.2910,      79.5889,     -80.2356,      0.00000,      0.00000
     -141.084,     -75.3653,      130.753,     -80.4066,     -163.583,     -80.4562,      78.2043,     -80.3242,      0.00000,      0.00000
     -140.166,     -75.4604,      130.753,     -80.4066,     -162.422,     -80.6177,      76.7952,     -80.4073,      0.00000,      0.00000
     -139.237,     -75.5520,      131.131,     -80.6487,     -161.222,     -80.7753,      75.3627,     -80.4845,      0.00000,      0.00000
     -138.317,     -75.6378,      131.529,     -80.8904,     -159.980,     -80.9288,      73.9078,     -80.5558,      0.00000,      0.00000
     -138.317,     -75.6378,      131.948,     -81.1317,     -158.697,     -81.0780,      72.4318,     -80.6210,      0.00000,      0.00000
     -137.309,     -75.6393,      132.390,     -81.3725,     -157.372,     -81.2226,      70.9364,     -80.6801,      0.00000,      0.00000
     -136.302,     -75.6365,      132.858,     -81.6127,     -156.003,     -81.3625,      69.4232,     -80.7328,      0.00000,      0.00000
     -135.294,     -75.6295,      133.353,     -81.8524,     -154.590,     -81.4973,      67.8938,     -80.7791,      0.00000,      0.00000
     -134.289,     -75.6182,      133.877,     -82.0914,     -153.133,     -81.6269,      66.3501,     -80.8189,      0.00000,      0.00000
     -133.285,     -75.6026,      134.435,     -82.3297,     -151.631,     -81.7509,      64.7943,     -80.8520,      0.00000,      0.00000
     -132.283,     -75.5829,      135.027,     -82.5673,     -150.085,     -81.8693,      63.2284,     -80.8785,      0.00000,      0.00000
     -131.284,     -75.5589,      135.658,     -82.8040,     -148.495,     -81.9816,      61.6546,     -80.8983,      0.00000,      0.00000
     -130.289,     -75.5307,      135.815,     -82.8604,     -146.861,     -82.0876,      60.0751,     -80.9113,      0.00000,      0.00000
     -129.298,     -75.4984,      135.815,     -82.8604,     -145.185,     -82.1871,      59.2393,     -80.9154,      0.00000,      0.00000
     -128.311,     -75.4619,      135.523,     -83.1078,     -143.467,     -82.2799,      59.2393,     -80.9154,      0.00000,      0.00000
     -127.330,     -75.4214,      135.209,     -83.3551,     -141.709,     -82.3656,      57.6916,     -80.8658,      0.00000,      0.00000
     -126.354,     -75.3767,      134.871,     -83.6021,     -139.913,     -82.4441,      56.1615,     -80.8097,      0.00000,      0.00000
     -125.385,     -75.3280,      134.506,     -83.8489,     -138.081,     -82.5150,      54.6509,     -80.7473,      0.00000,      0.00000
     -124.421,     -75.2754,      134.110,     -84.0954,     -136.216,     -82.5783,      53.1613,     -80.6786,      0.00000,      0.00000
     -123.465,     -75.2188,      133.680,     -84.3417,     -134.322,     -82.6337,      51.6943,     -80.6038,      0.00000,      0.00000
     -122.516,     -75.1582,      133.211,     -84.5875,     -134.075,     -82.6403,      50.2512,     -80.5230,      0.00000,      0.00000
     -121.575,     -75.0938,      132.698,     -84.8330,     -134.075,     -82.6403,      48.8330,     -80.4365,      0.00000,      0.00000
     -120.642,     -75.0256,      132.134,     -85.0781,     -132.200,     -82.7139,      47.4409,     -80.3443,      0.00000,      0.00000
     -119.718,     -74.9537,      131.510,     -85.3226,     -130.289,     -82.7796,      46.0757,     -80.2466,      0.00000,      0.00000
     -118.802,     -74.8780,      130.819,     -85.5665,     -128.346,     -82.8372,      44.7379,     -80.1436,      0.00000,      0.00000
     -117.896,     -74.7987,      130.047,     -85.8096,     -126.374,     -82.8866,      43.4283,     -80.0355,      0.00000,      0.00000
     -116.999,     -74.7158,      129.180,     -86.0519,     -124.376,     -82.9275,      42.1471,     -79.9223,      0.00000,      0.00000
     -116.111,     -74.6293,      128.201,     -86.2933,     -122.358,     -82.9598,      40.8947,     -79.8044,      0.00000,      0.00000
     -115.234,     -74.5394,      127.085,     -86.5333,     -120.324,     -82.9834,      39.6712,     -79.6817,      0.00000,      0.00000
     -114.366,     -74.4461,      125.804,     -86.7719,     -118.279,     -82.9982,      38.4766,     -79.5546,      0.00000,      0.00000
     -113.509,     -74.3494,      124.320,     -87.0086,     -116.228,     -83.0041,      37.3109,     -79.4231,      0.00000,      0.00000
     -112.662,     -74.2495,      122.583,     -87.2430,     -114.175,     -83.0011,      36.1740,     -79.2875,      0.00000,      0.00000
     -111.826,     -74.1463,      120.526,     -87.4743,     -112.128,     -82.9893,      35.0655,     -79.1479,      0.00000,      0.00000
     -111.000,     -74.0399,      118.057,     -87.7018,     -110.089,     -82.9686,      33.9853,     -79.0043,      0.00000,      0.00000
     -110.186,     -73.9304,      115.054,     -87.9240,     -108.065,     -82.9391,      32.9329,     -78.8571,      0.00000,      0.00000
     -109.382,     -73.8179,      111.345,     -88.1393,     -106.061,     -82.9011,      31.9080,     -78.7063,      0.00000,      0.00000
     -108.589,     -73.7024,      106.691,     -88.3447,     -104.079,     -82.8545,      30.9100,     -78.5521,      0.00000,      0.00000
     -107.807,     -73.5840,      100.772,     -88.5362,     -102.126,     -82.7996,      29.9385,     -78.3945,      0.00000,      0.00000
     -107.036,     -73.4628,      93.1823,     -88.7075,     -100.204,     -82.7365,      29.8114,     -78.3734,      0.00000,      0.00000
     -106.277,     -73.3387,      83.5072,     -88.8497,     -98.3174,     -82.6655,      29.8114,     -78.3734,      0.00000,      0.00000
